CustomerID,TotalPurchaseYTD,MaritalStatus,YearlyIncome,Gender,Education,Ocupation,HomeOwnerFlag,NumberCarsOwned,CommuteDistance,Age,YearsCustomer
11252,-501.95,S,75001-100000,M,Graduate Degree,Management,TRUE,1,2-5 Miles,90,21
17414,-2294.99,M,75001-100000,M,Partial College,Professional,FALSE,2,0-1 Miles,59,18
29003,-4.99,M,50001-75000,F,Partial College,Professional,TRUE,2,10+ Miles,74,18
20793,1105.49,S,0-25000,M,Graduate Degree,Manual,TRUE,0,0-1 Miles,52,18
16236,80.98,M,25001-50000,M,Partial College,Clerical,TRUE,1,1-2 Miles,66,18
15640,27.7,S,0-25000,M,Partial College,Manual,TRUE,1,1-2 Miles,42,19
11174,41.69,M,greater than 100000,M,Graduate Degree,Management,TRUE,0,2-5 Miles,55,19
21097,19.5,M,0-25000,M,High School,Manual,FALSE,1,2-5 Miles,45,19
15198,2.7,M,50001-75000,F,High School,Professional,FALSE,2,1-2 Miles,65,19
24445,2349.08,M,25001-50000,F,Partial College,Professional,FALSE,2,1-2 Miles,71,19
27482,-31,M,0-25000,M,Partial High School,Clerical,TRUE,2,5-10 Miles,74,19
26462,22.7,S,50001-75000,F,Bachelors,Management,FALSE,2,1-2 Miles,83,18
25541,-21.49,M,0-25000,M,Bachelors,Manual,FALSE,0,0-1 Miles,64,19
24994,30.31,M,50001-75000,F,High School,Professional,TRUE,2,10+ Miles,69,19
14079,139.07,S,25001-50000,F,High School,Skilled Manual,FALSE,2,0-1 Miles,46,19
24700,2344.06,S,25001-50000,M,High School,Manual,FALSE,1,2-5 Miles,49,18
16609,182.05,S,50001-75000,M,Bachelors,Professional,FALSE,4,10+ Miles,48,19
28287,-23.52,M,greater than 100000,F,Partial College,Professional,TRUE,4,5-10 Miles,62,19
14309,25,S,greater than 100000,M,Graduate Degree,Management,FALSE,2,1-2 Miles,56,19
21544,20,M,greater than 100000,M,High School,Management,TRUE,4,10+ Miles,73,18
20230,27.7,M,50001-75000,M,Bachelors,Professional,TRUE,1,5-10 Miles,57,19
18767,1666,M,25001-50000,M,Bachelors,Management,TRUE,2,5-10 Miles,82,21
22181,2422.3375,S,50001-75000,M,Partial College,Skilled Manual,TRUE,2,5-10 Miles,68,20
14267,735.545,S,25001-50000,F,Partial College,Skilled Manual,FALSE,2,1-2 Miles,47,20
13561,2339.6818,M,25001-50000,M,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,53,19
12701,4744.0404,M,greater than 100000,M,Partial High School,Professional,TRUE,4,10+ Miles,51,20
17633,729.535,S,0-25000,M,Partial High School,Manual,FALSE,2,1-2 Miles,50,20
25108,1149.9925,M,50001-75000,M,Bachelors,Professional,FALSE,1,0-1 Miles,54,19
26625,-1324.0792,S,50001-75000,F,Graduate Degree,Professional,TRUE,1,2-5 Miles,55,20
11794,37.7,S,25001-50000,F,Bachelors,Skilled Manual,TRUE,0,2-5 Miles,53,18
11379,2306.9818,M,0-25000,M,High School,Manual,TRUE,1,2-5 Miles,63,19
19910,1558.98,M,greater than 100000,M,Partial College,Professional,TRUE,3,5-10 Miles,67,20
17712,13,S,0-25000,M,Bachelors,Manual,TRUE,0,0-1 Miles,64,19
17131,-4.99,S,50001-75000,F,Bachelors,Management,TRUE,2,2-5 Miles,77,18
13419,-2294.9925,M,75001-100000,F,Partial College,Professional,TRUE,3,0-1 Miles,57,20
14610,-699.0964,S,25001-50000,F,Bachelors,Skilled Manual,TRUE,3,5-10 Miles,58,21
21021,501.97,M,25001-50000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,63,19
22248,1116.49,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,53,18
24816,-4.99,M,50001-75000,F,Graduate Degree,Professional,FALSE,0,0-1 Miles,53,19
24115,1094.49,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,1,0-1 Miles,60,18
19662,-32.01,M,75001-100000,F,Bachelors,Management,TRUE,1,1-2 Miles,54,19
19143,589.31,S,75001-100000,F,Bachelors,Skilled Manual,TRUE,2,2-5 Miles,57,19
19547,1130.99,M,50001-75000,F,Bachelors,Professional,TRUE,1,2-5 Miles,65,19
23109,32.69,S,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,47,19
20150,2464.9418,M,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,80,21
11496,2298.97,S,25001-50000,M,Partial College,Clerical,TRUE,2,0-1 Miles,52,20
25012,25.48,M,0-25000,M,Partial High School,Clerical,TRUE,2,5-10 Miles,74,19
22998,-1877.28,M,75001-100000,F,Bachelors,Management,TRUE,1,1-2 Miles,54,20
21672,1085.5,S,25001-50000,M,High School,Manual,FALSE,1,2-5 Miles,50,18
14448,2299.9925,M,75001-100000,F,Partial College,Professional,TRUE,3,2-5 Miles,58,19
27432,23.19,S,50001-75000,M,Partial College,Professional,TRUE,1,10+ Miles,72,18
26939,707.36,M,0-25000,M,Partial College,Manual,FALSE,1,1-2 Miles,64,19
13406,39.04,M,greater than 100000,M,Partial College,Professional,TRUE,2,5-10 Miles,66,21
14158,2271.47,S,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,54,21
13076,-9.0882,S,75001-100000,M,High School,Skilled Manual,FALSE,2,1-2 Miles,67,20
19755,-69.99,M,25001-50000,F,Partial College,Skilled Manual,TRUE,2,5-10 Miles,45,18
15495,-30,M,25001-50000,M,High School,Skilled Manual,TRUE,2,2-5 Miles,55,18
26122,-5.01,S,25001-50000,F,Partial College,Professional,TRUE,2,5-10 Miles,71,18
11752,89.96,M,75001-100000,F,Graduate Degree,Management,TRUE,1,0-1 Miles,52,19
20981,58.51,M,0-25000,M,Partial College,Manual,TRUE,1,0-1 Miles,80,19
15357,2275.69,M,greater than 100000,M,Partial High School,Professional,TRUE,4,5-10 Miles,67,20
28450,-1.01,S,0-25000,M,Bachelors,Manual,FALSE,0,0-1 Miles,61,19
19049,2294.97,M,greater than 100000,M,Bachelors,Management,TRUE,4,5-10 Miles,76,19
18950,2281.98,S,75001-100000,F,Partial College,Professional,TRUE,3,2-5 Miles,57,18
23130,27.7,S,greater than 100000,F,Bachelors,Management,FALSE,4,0-1 Miles,56,19
21789,5,M,50001-75000,F,Bachelors,Management,TRUE,0,10+ Miles,74,19
13331,47.98,M,greater than 100000,F,Bachelors,Management,TRUE,4,0-1 Miles,83,19
29379,19.2,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,2,0-1 Miles,57,19
11413,-168.2,M,75001-100000,F,Partial College,Professional,FALSE,1,2-5 Miles,68,21
11042,692.36,M,50001-75000,F,Partial College,Skilled Manual,TRUE,2,0-1 Miles,45,19
28117,557.49,S,25001-50000,M,Partial High School,Clerical,FALSE,2,5-10 Miles,68,19
16230,511,M,25001-50000,M,Partial College,Clerical,TRUE,1,0-1 Miles,67,18
23641,15.49,M,50001-75000,F,Bachelors,Professional,FALSE,2,10+ Miles,46,19
19857,-69.99,S,50001-75000,F,Bachelors,Management,TRUE,2,10+ Miles,76,19
18118,1651,M,50001-75000,F,High School,Professional,FALSE,2,2-5 Miles,70,18
20299,-13.01,M,75001-100000,F,Bachelors,Management,TRUE,1,1-2 Miles,54,19
14209,20,M,50001-75000,M,Bachelors,Professional,TRUE,4,10+ Miles,47,19
17218,4699.0275,M,greater than 100000,M,High School,Management,TRUE,2,10+ Miles,72,20
18421,-4.99,M,greater than 100000,F,Graduate Degree,Management,TRUE,4,0-1 Miles,62,18
18791,-69.99,S,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,43,18
24146,-50,S,0-25000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,61,19
29053,-31,S,0-25000,M,High School,Skilled Manual,FALSE,2,1-2 Miles,78,19
21993,5,M,50001-75000,M,Bachelors,Professional,FALSE,1,0-1 Miles,58,19
16937,1674.9875,M,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,60,19
17460,2269.99,M,50001-75000,F,High School,Professional,TRUE,1,1-2 Miles,68,18
15292,-15.02,S,50001-75000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,51,18
15527,699.5,S,25001-50000,F,Bachelors,Skilled Manual,FALSE,2,0-1 Miles,58,20
17383,2.7,M,50001-75000,M,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,51,18
14191,2320.99,M,greater than 100000,M,Partial College,Professional,FALSE,2,10+ Miles,72,21
18694,2447.35,M,75001-100000,M,Graduate Degree,Management,TRUE,0,0-1 Miles,53,21
12634,4644.0704,M,greater than 100000,M,Bachelors,Management,TRUE,4,5-10 Miles,77,19
14853,21,M,0-25000,M,High School,Skilled Manual,TRUE,2,5-10 Miles,75,19
13879,-21.98,S,50001-75000,M,Bachelors,Skilled Manual,FALSE,1,0-1 Miles,54,18
15662,1567.34,M,25001-50000,F,Bachelors,Clerical,TRUE,0,0-1 Miles,62,20
11657,20.99,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,51,19
17890,551.9775,M,0-25000,M,Partial College,Manual,TRUE,1,0-1 Miles,68,20
23638,-29.99,M,greater than 100000,M,High School,Management,TRUE,3,10+ Miles,74,18
18625,-1611.595,S,25001-50000,M,High School,Manual,FALSE,1,1-2 Miles,50,19
27920,-1194.2,S,50001-75000,F,Partial College,Skilled Manual,TRUE,2,5-10 Miles,50,21
21747,-539.99,M,50001-75000,M,Bachelors,Professional,TRUE,1,2-5 Miles,60,19
20573,2174.99,M,75001-100000,F,Partial College,Professional,TRUE,1,10+ Miles,69,18
23854,565.99,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,53,18
26017,40.48,M,50001-75000,M,Graduate Degree,Professional,FALSE,2,0-1 Miles,64,19
23896,531,S,25001-50000,F,Bachelors,Professional,FALSE,1,0-1 Miles,58,18
13178,113.425,S,75001-100000,F,Bachelors,Management,TRUE,0,1-2 Miles,59,20
29168,-2821.94,S,75001-100000,M,Graduate Degree,Professional,FALSE,0,0-1 Miles,63,21
11387,3538.84,S,25001-50000,F,Graduate Degree,Clerical,TRUE,0,0-1 Miles,63,21
22862,-539.99,M,greater than 100000,M,Bachelors,Management,TRUE,4,2-5 Miles,59,19
18891,20,M,25001-50000,F,Partial College,Skilled Manual,TRUE,2,5-10 Miles,45,18
14691,-10.01,M,25001-50000,M,Partial College,Clerical,FALSE,1,1-2 Miles,43,18
22679,511.98,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,58,18
23258,5,S,25001-50000,F,High School,Clerical,FALSE,2,1-2 Miles,68,19
15508,-30,M,50001-75000,F,Graduate Degree,Professional,TRUE,0,2-5 Miles,56,19
24784,2375.08,S,50001-75000,F,Graduate Degree,Professional,FALSE,0,0-1 Miles,50,19
14966,-2181.565,S,25001-50000,M,Partial College,Clerical,TRUE,2,0-1 Miles,58,20
15376,114.98,S,75001-100000,F,Partial College,Professional,FALSE,2,0-1 Miles,59,19
16483,-539.99,M,25001-50000,M,Bachelors,Management,TRUE,2,5-10 Miles,72,21
16616,-1243.29,S,75001-100000,M,Bachelors,Professional,FALSE,2,10+ Miles,48,21
21387,-1620.085,S,25001-50000,M,High School,Skilled Manual,TRUE,2,5-10 Miles,71,20
27322,31.69,S,75001-100000,M,Partial College,Professional,FALSE,1,2-5 Miles,69,19
16707,-2808.78,S,75001-100000,M,Bachelors,Professional,TRUE,1,2-5 Miles,64,21
18449,47.97,M,25001-50000,M,Partial High School,Clerical,FALSE,2,1-2 Miles,45,19
24907,174.045,M,75001-100000,F,High School,Management,TRUE,2,10+ Miles,49,20
28436,490.47,S,25001-50000,M,Partial College,Clerical,FALSE,1,0-1 Miles,46,18
12439,24.99,M,25001-50000,F,Partial College,Clerical,TRUE,1,0-1 Miles,66,19
22605,1651,S,0-25000,M,Partial College,Manual,FALSE,1,1-2 Miles,52,18
16671,-4.99,S,50001-75000,F,Partial College,Professional,TRUE,2,5-10 Miles,48,18
23525,-1120.4925,M,50001-75000,M,Bachelors,Professional,TRUE,1,5-10 Miles,60,20
11281,2327.02,S,greater than 100000,F,Bachelors,Management,TRUE,4,5-10 Miles,59,20
22962,-30,M,50001-75000,M,Partial College,Skilled Manual,TRUE,1,5-10 Miles,65,19
21712,-39.01,M,75001-100000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,64,19
22497,-49,S,0-25000,M,Partial High School,Manual,TRUE,2,0-1 Miles,59,19
28850,-2443.35,S,50001-75000,M,Graduate Degree,Professional,FALSE,0,0-1 Miles,52,20
20967,-4.99,M,0-25000,M,Partial College,Manual,TRUE,0,0-1 Miles,65,19
11195,76.68,M,50001-75000,F,Bachelors,Management,TRUE,3,10+ Miles,77,19
24452,-32.6,M,25001-50000,F,High School,Professional,TRUE,2,5-10 Miles,74,19
29356,501.97,M,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,54,19
24076,7.98,M,0-25000,M,Partial High School,Manual,TRUE,2,0-1 Miles,57,18
12074,138.92,S,50001-75000,F,Bachelors,Management,TRUE,2,10+ Miles,78,19
28557,2349.08,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,1,0-1 Miles,49,19
22438,598.97,S,0-25000,M,Partial College,Manual,FALSE,1,2-5 Miles,53,19
13088,2273.01,S,50001-75000,F,Partial College,Professional,FALSE,2,1-2 Miles,48,20
15791,-10.01,M,50001-75000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,62,19
20602,-29.51,S,50001-75000,M,Bachelors,Professional,FALSE,3,10+ Miles,46,19
11813,-1258.28,M,25001-50000,F,Bachelors,Professional,FALSE,1,0-1 Miles,55,20
12570,-1479.1264,S,0-25000,M,Partial College,Manual,FALSE,1,0-1 Miles,42,20
13947,2296.4775,M,50001-75000,F,Graduate Degree,Professional,TRUE,1,0-1 Miles,63,19
23422,-455.585,S,greater than 100000,M,Graduate Degree,Management,FALSE,1,1-2 Miles,54,20
23074,2373.57,S,25001-50000,F,Bachelors,Management,FALSE,2,1-2 Miles,81,21
25337,-20,S,0-25000,F,Partial High School,Clerical,FALSE,2,1-2 Miles,68,19
22989,-0.01,M,25001-50000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,46,19
19795,2456.34,M,75001-100000,M,Bachelors,Management,TRUE,3,0-1 Miles,65,20
12519,-49.99,S,25001-50000,M,Partial College,Clerical,FALSE,1,0-1 Miles,45,19
26792,-133.52,S,25001-50000,M,Partial High School,Clerical,FALSE,2,0-1 Miles,45,19
18810,6.49,M,50001-75000,M,Graduate Degree,Management,TRUE,2,1-2 Miles,88,18
16040,-5.01,M,0-25000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,60,19
13132,4669.5318,S,75001-100000,M,Bachelors,Professional,TRUE,1,2-5 Miles,64,20
16449,-25.01,S,25001-50000,M,Partial College,Clerical,TRUE,2,0-1 Miles,45,19
13313,-33.01,M,greater than 100000,F,High School,Professional,FALSE,4,2-5 Miles,62,19
24112,1085.5,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,59,18
28887,-30,S,greater than 100000,M,Partial High School,Professional,FALSE,4,5-10 Miles,67,18
14528,-4.99,M,0-25000,M,Graduate Degree,Manual,TRUE,0,0-1 Miles,60,19
26293,348.9536,M,50001-75000,M,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,51,20
26548,-539.99,S,0-25000,M,High School,Skilled Manual,FALSE,2,1-2 Miles,75,20
14697,-511.94,S,0-25000,M,Partial High School,Manual,FALSE,2,1-2 Miles,51,21
25534,-4.99,M,0-25000,M,Graduate Degree,Clerical,FALSE,0,0-1 Miles,87,19
21828,2317.7,S,greater than 100000,F,Partial College,Professional,FALSE,3,0-1 Miles,68,18
24152,-4.99,S,0-25000,M,Bachelors,Clerical,FALSE,0,0-1 Miles,84,18
21681,783.52,S,25001-50000,M,Partial College,Clerical,TRUE,1,1-2 Miles,51,18
21837,-58.51,M,75001-100000,F,Partial College,Professional,FALSE,2,2-5 Miles,77,18
28038,-1180.22,M,50001-75000,M,Partial College,Professional,TRUE,2,10+ Miles,75,21
16220,544.98,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,1,1-2 Miles,69,19
18077,102.47,M,50001-75000,M,Partial College,Professional,TRUE,1,10+ Miles,75,19
22287,-539.99,S,50001-75000,F,Bachelors,Skilled Manual,TRUE,3,5-10 Miles,58,19
24303,-688.37,S,50001-75000,F,High School,Skilled Manual,FALSE,2,1-2 Miles,65,19
12855,263.5508,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,60,19
20558,-699.0964,M,greater than 100000,F,Partial College,Professional,TRUE,4,5-10 Miles,66,21
12378,-2071.4192,S,25001-50000,F,Partial College,Clerical,TRUE,1,2-5 Miles,43,20
21193,-466.595,M,50001-75000,M,Bachelors,Professional,TRUE,1,5-10 Miles,61,20
11123,72,M,50001-75000,M,Partial College,Skilled Manual,TRUE,3,10+ Miles,62,19
19837,540,M,50001-75000,M,Bachelors,Management,TRUE,2,10+ Miles,80,18
12912,-3578.27,S,25001-50000,F,High School,Skilled Manual,TRUE,3,10+ Miles,54,20
17704,27.69,M,0-25000,M,Graduate Degree,Manual,TRUE,0,0-1 Miles,61,19
27004,1164.86,S,25001-50000,M,High School,Manual,FALSE,1,2-5 Miles,51,19
16386,9.98,S,0-25000,M,Partial College,Manual,FALSE,0,0-1 Miles,54,19
22536,1726.49,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,47,18
22303,-21.49,S,0-25000,M,Partial High School,Manual,TRUE,2,1-2 Miles,51,18
17419,-30,M,greater than 100000,F,Bachelors,Management,TRUE,4,5-10 Miles,59,19
29132,-3578.27,S,25001-50000,F,Bachelors,Professional,TRUE,1,2-5 Miles,58,21
22195,13.98,M,75001-100000,M,High School,Skilled Manual,FALSE,2,1-2 Miles,66,20
11136,2253.47,S,25001-50000,F,High School,Skilled Manual,FALSE,2,0-1 Miles,44,19
26403,26.03,M,greater than 100000,M,Partial College,Professional,FALSE,2,10+ Miles,69,18
17538,-4.99,S,greater than 100000,F,Graduate Degree,Management,TRUE,4,0-1 Miles,57,19
21979,-480.575,M,50001-75000,M,Bachelors,Professional,TRUE,1,5-10 Miles,60,20
28342,-69.99,M,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,45,19
28619,-3578.27,M,25001-50000,F,High School,Skilled Manual,TRUE,2,1-2 Miles,65,21
18941,16,M,50001-75000,M,Partial College,Professional,FALSE,0,0-1 Miles,65,18
21234,20,S,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,47,19
15730,69.99,M,75001-100000,M,Bachelors,Professional,TRUE,3,10+ Miles,51,19
25925,-4,M,25001-50000,F,Bachelors,Professional,FALSE,2,1-2 Miles,45,19
22599,-1700.99,M,25001-50000,M,Graduate Degree,Clerical,FALSE,0,0-1 Miles,63,18
15603,5,M,50001-75000,M,Bachelors,Professional,TRUE,2,5-10 Miles,58,19
12415,5,S,50001-75000,F,Graduate Degree,Skilled Manual,FALSE,0,0-1 Miles,56,18
15329,2281.98,S,50001-75000,F,Bachelors,Management,TRUE,2,10+ Miles,74,20
12906,-21.98,M,50001-75000,M,Graduate Degree,Professional,TRUE,0,2-5 Miles,51,19
24630,-4.99,M,50001-75000,F,Graduate Degree,Management,TRUE,2,1-2 Miles,83,19
24849,23.19,M,75001-100000,F,Bachelors,Management,FALSE,4,2-5 Miles,76,18
11915,4689.04,S,50001-75000,M,Bachelors,Professional,TRUE,1,5-10 Miles,54,20
14116,2273.0125,S,75001-100000,F,Bachelors,Management,FALSE,1,0-1 Miles,55,20
26974,1274.83,S,0-25000,M,Partial High School,Manual,FALSE,2,0-1 Miles,42,19
17807,60.97,S,0-25000,M,High School,Manual,TRUE,2,0-1 Miles,58,18
21876,275.765,S,50001-75000,M,Bachelors,Professional,FALSE,2,10+ Miles,46,20
16746,-5.51,S,25001-50000,F,High School,Skilled Manual,FALSE,2,1-2 Miles,46,19
23978,-30,M,0-25000,M,Partial College,Manual,FALSE,0,0-1 Miles,65,18
24960,522.49,S,50001-75000,F,Bachelors,Management,FALSE,3,2-5 Miles,77,20
26885,505,S,25001-50000,M,Partial College,Clerical,FALSE,1,0-1 Miles,46,19
28203,-2384.07,M,75001-100000,M,Graduate Degree,Management,TRUE,0,0-1 Miles,53,19
17010,2284.99,S,50001-75000,F,Bachelors,Professional,TRUE,1,2-5 Miles,54,18
22142,61.96,M,25001-50000,M,Bachelors,Management,TRUE,2,10+ Miles,81,19
22831,-30,S,50001-75000,M,Partial High School,Skilled Manual,TRUE,3,10+ Miles,74,19
28812,-24.99,M,25001-50000,F,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,49,19
25942,1205.86,S,50001-75000,F,Partial College,Skilled Manual,FALSE,2,1-2 Miles,43,21
12481,-8.99,S,0-25000,M,Partial High School,Manual,TRUE,1,0-1 Miles,58,19
23537,-50,M,75001-100000,M,Bachelors,Professional,TRUE,1,5-10 Miles,63,18
18022,-6.01,S,0-25000,M,High School,Manual,TRUE,2,0-1 Miles,43,19
16945,-1673.86,S,25001-50000,F,Graduate Degree,Clerical,TRUE,0,0-1 Miles,84,20
15628,-6.01,M,25001-50000,F,Bachelors,Skilled Manual,TRUE,1,0-1 Miles,106,18
11461,89.08,S,75001-100000,M,Bachelors,Professional,FALSE,3,10+ Miles,50,21
17621,1727.68,S,25001-50000,F,Bachelors,Professional,TRUE,1,2-5 Miles,59,19
13771,2914.95,S,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,54,21
25988,-5.01,S,25001-50000,M,High School,Skilled Manual,TRUE,2,2-5 Miles,61,18
12211,2260,M,0-25000,M,Graduate Degree,Manual,TRUE,0,0-1 Miles,48,21
26519,20,M,75001-100000,F,Bachelors,Management,TRUE,1,5-10 Miles,73,18
12875,62.96,S,50001-75000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,63,18
25728,505,M,25001-50000,M,Graduate Degree,Clerical,FALSE,0,0-1 Miles,61,19
27357,-69.99,M,75001-100000,M,Bachelors,Professional,FALSE,3,10+ Miles,50,18
18030,-5.01,S,0-25000,M,High School,Manual,FALSE,1,1-2 Miles,47,19
14784,101.68,S,25001-50000,M,Bachelors,Clerical,FALSE,0,0-1 Miles,55,19
16991,-30,S,50001-75000,F,Bachelors,Skilled Manual,TRUE,2,2-5 Miles,58,19
19639,15.49,S,25001-50000,M,High School,Skilled Manual,TRUE,2,5-10 Miles,42,19
26699,15.49,S,75001-100000,F,Partial College,Professional,TRUE,2,5-10 Miles,60,19
29453,-742.35,M,0-25000,M,Bachelors,Clerical,TRUE,0,0-1 Miles,42,18
27455,326.6308,S,75001-100000,F,Bachelors,Management,FALSE,3,0-1 Miles,54,19
15586,272.5408,M,greater than 100000,M,Graduate Degree,Management,TRUE,0,0-1 Miles,53,19
18872,61,M,50001-75000,M,Graduate Degree,Management,TRUE,2,10+ Miles,84,18
18230,-4.99,M,50001-75000,F,Bachelors,Professional,TRUE,1,0-1 Miles,63,18
24246,-9.99,M,0-25000,M,Partial High School,Clerical,TRUE,2,1-2 Miles,75,19
14425,4674.06,M,greater than 100000,M,High School,Professional,TRUE,4,5-10 Miles,65,20
15570,518.01,S,50001-75000,F,Bachelors,Professional,FALSE,1,0-1 Miles,64,19
24071,-2.96,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,2,0-1 Miles,56,19
25943,2363.06,S,50001-75000,F,Partial College,Skilled Manual,FALSE,2,0-1 Miles,44,21
27410,19.2,S,25001-50000,F,High School,Professional,FALSE,2,2-5 Miles,75,19
17295,744.49,M,75001-100000,M,Bachelors,Professional,TRUE,0,2-5 Miles,57,21
11159,41.69,S,25001-50000,F,High School,Skilled Manual,FALSE,2,1-2 Miles,47,18
16193,-41.52,S,25001-50000,M,High School,Manual,FALSE,1,1-2 Miles,44,19
27706,543.99,S,50001-75000,F,Bachelors,Professional,FALSE,1,0-1 Miles,58,18
28423,-24,S,25001-50000,M,Partial College,Clerical,FALSE,1,2-5 Miles,45,19
27176,-21.49,M,0-25000,M,Partial High School,Manual,FALSE,2,0-1 Miles,51,19
29180,2344.06,M,75001-100000,M,Graduate Degree,Management,TRUE,0,0-1 Miles,53,19
25278,28.61,M,25001-50000,F,Partial College,Skilled Manual,TRUE,1,5-10 Miles,46,18
25613,1179.86,M,0-25000,M,Partial College,Manual,TRUE,0,2-5 Miles,54,18
11565,-34.99,S,0-25000,M,High School,Manual,TRUE,0,0-1 Miles,56,18
21998,13.02,M,75001-100000,M,Bachelors,Professional,TRUE,1,5-10 Miles,64,19
25878,1179.86,S,50001-75000,F,Bachelors,Management,FALSE,0,2-5 Miles,74,21
14311,54.48,S,greater than 100000,M,Graduate Degree,Management,FALSE,3,1-2 Miles,56,19
28769,-2835.92,S,75001-100000,F,Graduate Degree,Skilled Manual,TRUE,0,1-2 Miles,56,21
21989,-35,M,75001-100000,M,Bachelors,Professional,TRUE,4,1-2 Miles,57,19
21148,-928.6064,S,25001-50000,F,Partial College,Skilled Manual,TRUE,1,2-5 Miles,55,20
14823,744.49,S,25001-50000,M,Partial College,Clerical,TRUE,0,0-1 Miles,59,20
15960,-4.99,M,greater than 100000,F,Partial College,Professional,FALSE,4,2-5 Miles,60,18
14503,-30,M,75001-100000,F,Bachelors,Management,TRUE,2,5-10 Miles,84,19
14715,26.69,M,25001-50000,M,Partial College,Clerical,FALSE,0,0-1 Miles,52,18
20360,61,M,greater than 100000,F,Graduate Degree,Management,TRUE,4,2-5 Miles,87,18
29403,598.97,M,25001-50000,M,Bachelors,Skilled Manual,TRUE,0,0-1 Miles,58,21
16487,0.97,S,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,71,19
25055,2.7,M,75001-100000,M,Bachelors,Management,FALSE,1,10+ Miles,65,18
26320,312.6508,M,50001-75000,F,Bachelors,Skilled Manual,TRUE,1,2-5 Miles,54,20
18749,166.75,M,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,46,18
19670,1124.49,S,50001-75000,M,Partial College,Skilled Manual,FALSE,2,5-10 Miles,44,19
14919,2.7,M,75001-100000,M,Graduate Degree,Skilled Manual,TRUE,0,0-1 Miles,64,19
26037,-31,S,0-25000,M,Partial High School,Manual,TRUE,2,1-2 Miles,49,19
29424,24,M,0-25000,M,Partial High School,Manual,TRUE,2,0-1 Miles,48,19
24124,-50,S,0-25000,M,High School,Manual,FALSE,1,5-10 Miles,46,18
17705,7.69,M,0-25000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,60,19
25804,-4.99,M,greater than 100000,M,Partial College,Management,TRUE,4,0-1 Miles,73,19
29093,-20.5,M,0-25000,M,Partial High School,Clerical,TRUE,3,5-10 Miles,70,19
14278,42.49,M,greater than 100000,F,Graduate Degree,Management,TRUE,1,10+ Miles,64,19
26976,721.34,S,25001-50000,M,High School,Manual,FALSE,1,1-2 Miles,44,19
14155,-1283.28,M,25001-50000,F,Graduate Degree,Clerical,TRUE,0,0-1 Miles,52,21
25312,1149.99,M,25001-50000,M,Partial College,Clerical,TRUE,0,1-2 Miles,50,18
12020,744.49,M,25001-50000,F,High School,Skilled Manual,TRUE,2,5-10 Miles,43,18
29058,-3578.27,S,50001-75000,F,Partial College,Skilled Manual,FALSE,2,1-2 Miles,45,21
15194,2372.97,S,greater than 100000,M,Bachelors,Management,FALSE,3,0-1 Miles,56,20
23180,-87.72,S,50001-75000,F,Graduate Degree,Professional,FALSE,0,0-1 Miles,56,19
24620,-122.41,M,25001-50000,F,High School,Professional,TRUE,2,5-10 Miles,75,18
22464,-2443.35,M,25001-50000,M,Graduate Degree,Clerical,TRUE,0,0-1 Miles,54,19
